Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.0403488	rtr-26	0	3	FullDelay	0.0103488	10348.8	1	5
0.041712	rtr-31	0	3	LastDelay	0.011712	11712	1	4
0.041712	rtr-31	0	3	FullDelay	0.011712	11712	1	4
0.042204	rtr-23	0	3	LastDelay	0.012204	12204	1	6
0.042204	rtr-23	0	3	FullDelay	0.012204	12204	1	6
0.042204	rtr-20	0	3	LastDelay	0.012204	12204	1	6
0.042204	rtr-20	0	3	FullDelay	0.012204	12204	1	6
0.042204	rtr-17	0	3	LastDelay	0.012204	12204	1	6
0.042204	rtr-17	0	3	FullDelay	0.012204	12204	1	6
0.042204	rtr-11	0	3	LastDelay	0.012204	12204	1	6
0.042204	rtr-11	0	3	FullDelay	0.012204	12204	1	6
0.042204	rtr-25	0	3	LastDelay	0.012204	12204	1	6
0.042204	rtr-25	0	3	FullDelay	0.012204	12204	1	6
0.042928	rtr-34	0	4	LastDelay	0.002928	2928	1	1
0.042928	rtr-34	0	4	FullDelay	0.002928	2928	1	1
0.0440592	rtr-18	0	3	LastDelay	0.0140592	14059.2	1	7
0.0440592	rtr-18	0	3	FullDelay	0.0140592	14059.2	1	7
0.0440592	rtr-13	0	3	LastDelay	0.0140592	14059.2	1	7
0.0440592	rtr-13	0	3	FullDelay	0.0140592	14059.2	1	7
0.0440592	rtr-19	0	3	LastDelay	0.0140592	14059.2	1	7
0.0440592	rtr-19	0	3	FullDelay	0.0140592	14059.2	1	7
0.0447832	rtr-3	0	4	LastDelay	0.0047832	4783.2	1	2
0.0447832	rtr-3	0	4	FullDelay	0.0047832	4783.2	1	2
0.0447832	rtr-33	0	4	LastDelay	0.0047832	4783.2	1	2
0.0447832	rtr-33	0	4	FullDelay	0.0047832	4783.2	1	2
0.0449144	rtr-12	0	3	LastDelay	0.0149144	14914.4	1	5
0.0449144	rtr-12	0	3	FullDelay	0.0149144	14914.4	1	5
0.0466384	rtr-30	0	4	LastDelay	0.0066384	6638.4	1	3
0.0466384	rtr-30	0	4	FullDelay	0.0066384	6638.4	1	3
0.0466384	rtr-5	0	4	LastDelay	0.0066384	6638.4	1	3
0.0466384	rtr-5	0	4	FullDelay	0.0066384	6638.4	1	3
0.0466384	rtr-29	0	4	LastDelay	0.0066384	6638.4	1	3
0.0466384	rtr-29	0	4	FullDelay	0.0066384	6638.4	1	3
0.0484936	rtr-2	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-2	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-32	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-32	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-28	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-28	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-4	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-4	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-6	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-6	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-7	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-7	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-9	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-9	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-15	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-15	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-16	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-16	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-27	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-27	0	4	FullDelay	0.00849359	8493.59	1	4
0.0484936	rtr-37	0	4	LastDelay	0.00849359	8493.59	1	4
0.0484936	rtr-37	0	4	FullDelay	0.00849359	8493.59	1	4
0.0503488	rtr-8	0	4	LastDelay	0.0103488	10348.8	1	5
0.0503488	rtr-8	0	4	FullDelay	0.0103488	10348.8	1	5
0.0503488	rtr-22	0	4	LastDelay	0.0103488	10348.8	1	5
0.0503488	rtr-22	0	4	FullDelay	0.0103488	10348.8	1	5
0.0503488	rtr-21	0	4	LastDelay	0.0103488	10348.8	1	5
0.0503488	rtr-21	0	4	FullDelay	0.0103488	10348.8	1	5
0.0503488	rtr-10	0	4	LastDelay	0.0103488	10348.8	1	5
0.0503488	rtr-10	0	4	FullDelay	0.0103488	10348.8	1	5
0.0503488	rtr-24	0	4	LastDelay	0.0103488	10348.8	1	5
0.0503488	rtr-24	0	4	FullDelay	0.0103488	10348.8	1	5
0.0503488	rtr-14	0	4	LastDelay	0.0103488	10348.8	1	5
0.0503488	rtr-14	0	4	FullDelay	0.0103488	10348.8	1	5
0.0503488	rtr-26	0	4	LastDelay	0.0103488	10348.8	1	5
0.0503488	rtr-26	0	4	FullDelay	0.0103488	10348.8	1	5
0.051712	rtr-31	0	4	LastDelay	0.011712	11712	1	4
0.051712	rtr-31	0	4	FullDelay	0.011712	11712	1	4
0.052204	rtr-23	0	4	LastDelay	0.012204	12204	1	6
0.052204	rtr-23	0	4	FullDelay	0.012204	12204	1	6
0.052204	rtr-20	0	4	LastDelay	0.012204	12204	1	6
0.052204	rtr-20	0	4	FullDelay	0.012204	12204	1	6
0.052204	rtr-17	0	4	LastDelay	0.012204	12204	1	6
0.052204	rtr-17	0	4	FullDelay	0.012204	12204	1	6
0.052204	rtr-11	0	4	LastDelay	0.012204	12204	1	6
0.052204	rtr-11	0	4	FullDelay	0.012204	12204	1	6
0.052204	rtr-25	0	4	LastDelay	0.012204	12204	1	6
0.052204	rtr-25	0	4	FullDelay	0.012204	12204	1	6
0.052928	rtr-34	0	5	LastDelay	0.002928	2928	1	1
0.052928	rtr-34	0	5	FullDelay	0.002928	2928	1	1
0.0540592	rtr-18	0	4	LastDelay	0.0140592	14059.2	1	7
0.0540592	rtr-18	0	4	FullDelay	0.0140592	14059.2	1	7
0.0540592	rtr-13	0	4	LastDelay	0.0140592	14059.2	1	7
0.0540592	rtr-13	0	4	FullDelay	0.0140592	14059.2	1	7
0.0540592	rtr-19	0	4	LastDelay	0.0140592	14059.2	1	7
0.0540592	rtr-19	0	4	FullDelay	0.0140592	14059.2	1	7
0.0547832	rtr-3	0	5	LastDelay	0.0047832	4783.2	1	2
0.0547832	rtr-3	0	5	FullDelay	0.0047832	4783.2	1	2
0.0547832	rtr-33	0	5	LastDelay	0.0047832	4783.2	1	2
0.0547832	rtr-33	0	5	FullDelay	0.0047832	4783.2	1	2
0.0549144	rtr-12	0	4	LastDelay	0.0149144	14914.4	1	5
0.0549144	rtr-12	0	4	FullDelay	0.0149144	14914.4	1	5
0.0566384	rtr-30	0	5	LastDelay	0.0066384	6638.4	1	3
0.0566384	rtr-30	0	5	FullDelay	0.0066384	6638.4	1	3
0.0566384	rtr-5	0	5	LastDelay	0.0066384	6638.4	1	3
0.0566384	rtr-5	0	5	FullDelay	0.0066384	6638.4	1	3
0.0566384	rtr-29	0	5	LastDelay	0.0066384	6638.4	1	3
0.0566384	rtr-29	0	5	FullDelay	0.0066384	6638.4	1	3
0.0584936	rtr-2	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-2	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-32	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-32	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-28	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-28	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-4	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-4	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-6	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-6	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-7	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-7	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-9	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-9	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-15	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-15	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-16	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-16	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-27	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-27	0	5	FullDelay	0.00849359	8493.59	1	4
0.0584936	rtr-37	0	5	LastDelay	0.00849359	8493.59	1	4
0.0584936	rtr-37	0	5	FullDelay	0.00849359	8493.59	1	4
0.0603488	rtr-8	0	5	LastDelay	0.0103488	10348.8	1	5
0.0603488	rtr-8	0	5	FullDelay	0.0103488	10348.8	1	5
0.0603488	rtr-22	0	5	LastDelay	0.0103488	10348.8	1	5
0.0603488	rtr-22	0	5	FullDelay	0.0103488	10348.8	1	5
0.0603488	rtr-21	0	5	LastDelay	0.0103488	10348.8	1	5
0.0603488	rtr-21	0	5	FullDelay	0.0103488	10348.8	1	5
0.0603488	rtr-10	0	5	LastDelay	0.0103488	10348.8	1	5
0.0603488	rtr-10	0	5	FullDelay	0.0103488	10348.8	1	5
0.0603488	rtr-24	0	5	LastDelay	0.0103488	10348.8	1	5
0.0603488	rtr-24	0	5	FullDelay	0.0103488	10348.8	1	5
0.0603488	rtr-14	0	5	LastDelay	0.0103488	10348.8	1	5
