Time,Node,Interface,Type,Packets,Kilobytes,PacketsRaw,KilobytesRaw
8,rtr-25,combined,Drop,0,0,0,0
8,rtr-26,combined,Drop,0,0,0,0
8,rtr-27,combined,Drop,0,0,0,0
8,rtr-28,combined,Drop,0,0,0,0
8,rtr-29,combined,Drop,0,0,0,0
8,rtr-30,combined,Drop,0,0,0,0
8,rtr-31,combined,Drop,0,0,0,0
8,rtr-32,combined,Drop,0,0,0,0
8,rtr-33,combined,Drop,0,0,0,0
8,rtr-34,combined,Drop,0,0,0,0
8,rtr-35,combined,Drop,0,0,0,0
8,rtr-36,combined,Drop,0,0,0,0
8,rtr-37,combined,Drop,0,0,0,0
8.5,rtr-1,combined,Drop,0,0,0,0
8.5,rtr-2,combined,Drop,0,0,0,0
8.5,rtr-3,combined,Drop,0,0,0,0
8.5,rtr-4,combined,Drop,0,0,0,0
8.5,rtr-5,combined,Drop,0,0,0,0
8.5,rtr-6,combined,Drop,0,0,0,0
8.5,rtr-7,combined,Drop,0,0,0,0
8.5,rtr-8,combined,Drop,0,0,0,0
8.5,rtr-9,combined,Drop,0,0,0,0
8.5,rtr-10,combined,Drop,0,0,0,0
8.5,rtr-11,combined,Drop,0,0,0,0
8.5,rtr-12,combined,Drop,0,0,0,0
8.5,rtr-13,combined,Drop,0,0,0,0
8.5,rtr-14,combined,Drop,0,0,0,0
8.5,rtr-15,combined,Drop,0,0,0,0
8.5,rtr-16,combined,Drop,0,0,0,0
8.5,rtr-17,combined,Drop,0,0,0,0
8.5,rtr-18,combined,Drop,0,0,0,0
8.5,rtr-19,combined,Drop,0,0,0,0
8.5,rtr-20,combined,Drop,0,0,0,0
8.5,rtr-21,combined,Drop,0,0,0,0
8.5,rtr-22,combined,Drop,0,0,0,0
8.5,rtr-23,combined,Drop,0,0,0,0
8.5,rtr-24,combined,Drop,0,0,0,0
8.5,rtr-25,combined,Drop,0,0,0,0
8.5,rtr-26,combined,Drop,0,0,0,0
8.5,rtr-27,combined,Drop,0,0,0,0
8.5,rtr-28,combined,Drop,0,0,0,0
8.5,rtr-29,combined,Drop,0,0,0,0
8.5,rtr-30,combined,Drop,0,0,0,0
8.5,rtr-31,combined,Drop,0,0,0,0
8.5,rtr-32,combined,Drop,0,0,0,0
8.5,rtr-33,combined,Drop,0,0,0,0
8.5,rtr-34,combined,Drop,0,0,0,0
8.5,rtr-35,combined,Drop,0,0,0,0
8.5,rtr-36,combined,Drop,0,0,0,0
8.5,rtr-37,combined,Drop,0,0,0,0
9,rtr-1,combined,Drop,0,0,0,0
9,rtr-2,combined,Drop,0,0,0,0
9,rtr-3,combined,Drop,0,0,0,0
9,rtr-4,combined,Drop,0,0,0,0
9,rtr-5,combined,Drop,0,0,0,0
9,rtr-6,combined,Drop,0,0,0,0
9,rtr-7,combined,Drop,0,0,0,0
9,rtr-8,combined,Drop,0,0,0,0
9,rtr-9,combined,Drop,0,0,0,0
9,rtr-10,combined,Drop,0,0,0,0
9,rtr-11,combined,Drop,0,0,0,0
9,rtr-12,combined,Drop,0,0,0,0
9,rtr-13,combined,Drop,0,0,0,0
9,rtr-14,combined,Drop,0,0,0,0
9,rtr-15,combined,Drop,0,0,0,0
9,rtr-16,combined,Drop,0,0,0,0
9,rtr-17,combined,Drop,0,0,0,0
9,rtr-18,combined,Drop,0,0,0,0
9,rtr-19,combined,Drop,0,0,0,0
9,rtr-20,combined,Drop,0,0,0,0
9,rtr-21,combined,Drop,0,0,0,0
9,rtr-22,combined,Drop,0,0,0,0
9,rtr-23,combined,Drop,0,0,0,0
9,rtr-24,combined,Drop,0,0,0,0
9,rtr-25,combined,Drop,0,0,0,0
9,rtr-26,combined,Drop,0,0,0,0
9,rtr-27,combined,Drop,0,0,0,0
9,rtr-28,combined,Drop,0,0,0,0
9,rtr-29,combined,Drop,0,0,0,0
9,rtr-30,combined,Drop,0,0,0,0
9,rtr-31,combined,Drop,0,0,0,0
9,rtr-32,combined,Drop,0,0,0,0
9,rtr-33,combined,Drop,0,0,0,0
9,rtr-34,combined,Drop,0,0,0,0
9,rtr-35,combined,Drop,0,0,0,0
9,rtr-36,combined,Drop,0,0,0,0
9,rtr-37,combined,Drop,0,0,0,0
9.5,rtr-1,combined,Drop,0,0,0,0
9.5,rtr-2,combined,Drop,0,0,0,0
9.5,rtr-3,combined,Drop,0,0,0,0
9.5,rtr-4,combined,Drop,0,0,0,0
9.5,rtr-5,combined,Drop,0,0,0,0
9.5,rtr-6,combined,Drop,0,0,0,0
9.5,rtr-7,combined,Drop,0,0,0,0
9.5,rtr-8,combined,Drop,0,0,0,0
9.5,rtr-9,combined,Drop,0,0,0,0
9.5,rtr-10,combined,Drop,0,0,0,0
9.5,rtr-11,combined,Drop,0,0,0,0
9.5,rtr-12,combined,Drop,0,0,0,0
9.5,rtr-13,combined,Drop,0,0,0,0
9.5,rtr-14,combined,Drop,0,0,0,0
9.5,rtr-15,combined,Drop,0,0,0,0
9.5,rtr-16,combined,Drop,0,0,0,0
9.5,rtr-17,combined,Drop,0,0,0,0
9.5,rtr-18,combined,Drop,0,0,0,0
9.5,rtr-19,combined,Drop,0,0,0,0
9.5,rtr-20,combined,Drop,0,0,0,0
9.5,rtr-21,combined,Drop,0,0,0,0
9.5,rtr-22,combined,Drop,0,0,0,0
9.5,rtr-23,combined,Drop,0,0,0,0
9.5,rtr-24,combined,Drop,0,0,0,0
9.5,rtr-25,combined,Drop,0,0,0,0
9.5,rtr-26,combined,Drop,0,0,0,0
9.5,rtr-27,combined,Drop,0,0,0,0
9.5,rtr-28,combined,Drop,0,0,0,0
9.5,rtr-29,combined,Drop,0,0,0,0
9.5,rtr-30,combined,Drop,0,0,0,0
9.5,rtr-31,combined,Drop,0,0,0,0
9.5,rtr-32,combined,Drop,0,0,0,0
9.5,rtr-33,combined,Drop,0,0,0,0
9.5,rtr-34,combined,Drop,0,0,0,0
9.5,rtr-35,combined,Drop,0,0,0,0
9.5,rtr-36,combined,Drop,0,0,0,0
9.5,rtr-37,combined,Drop,0,0,0,0
10,rtr-1,combined,Drop,0,0,0,0
10,rtr-2,combined,Drop,0,0,0,0
10,rtr-3,combined,Drop,0,0,0,0
10,rtr-4,combined,Drop,0,0,0,0
10,rtr-5,combined,Drop,0,0,0,0
10,rtr-6,combined,Drop,0,0,0,0
10,rtr-7,combined,Drop,0,0,0,0
10,rtr-8,combined,Drop,0,0,0,0
10,rtr-9,combined,Drop,0,0,0,0
10,rtr-10,combined,Drop,0,0,0,0
10,rtr-11,combined,Drop,0,0,0,0
10,rtr-12,combined,Drop,0,0,0,0
10,rtr-13,combined,Drop,0,0,0,0
10,rtr-14,combined,Drop,0,0,0,0
10,rtr-15,combined,Drop,0,0,0,0
10,rtr-16,combined,Drop,0,0,0,0
10,rtr-17,combined,Drop,0,0,0,0
10,rtr-18,combined,Drop,0,0,0,0
10,rtr-19,combined,Drop,0,0,0,0
10,rtr-20,combined,Drop,0,0,0,0
10,rtr-21,combined,Drop,0,0,0,0
10,rtr-22,combined,Drop,0,0,0,0
10,rtr-23,combined,Drop,0,0,0,0
10,rtr-24,combined,Drop,0,0,0,0
10,rtr-25,combined,Drop,0,0,0,0
10,rtr-26,combined,Drop,0,0,0,0
10,rtr-27,combined,Drop,0,0,0,0
10,rtr-28,combined,Drop,0,0,0,0
10,rtr-29,combined,Drop,0,0,0,0
10,rtr-30,combined,Drop,0,0,0,0
10,rtr-31,combined,Drop,0,0,0,0
10,rtr-32,combined,Drop,0,0,0,0
10,rtr-33,combined,Drop,0,0,0,0
10,rtr-34,combined,Drop,0,0,0,0
10,rtr-35,combined,Drop,0,0,0,0
10,rtr-36,combined,Drop,0,0,0,0
10,rtr-37,combined,Drop,0,0,0,0
10.5,rtr-1,combined,Drop,0,0,0,0
10.5,rtr-2,combined,Drop,0,0,0,0
10.5,rtr-3,combined,Drop,0,0,0,0
10.5,rtr-4,combined,Drop,0,0,0,0
10.5,rtr-5,combined,Drop,0,0,0,0
10.5,rtr-6,combined,Drop,0,0,0,0
10.5,rtr-7,combined,Drop,0,0,0,0
10.5,rtr-8,combined,Drop,0,0,0,0
10.5,rtr-9,combined,Drop,0,0,0,0
10.5,rtr-10,combined,Drop,0,0,0,0
10.5,rtr-11,combined,Drop,0,0,0,0
10.5,rtr-12,combined,Drop,0,0,0,0
10.5,rtr-13,combined,Drop,0,0,0,0
10.5,rtr-14,combined,Drop,0,0,0,0
10.5,rtr-15,combined,Drop,0,0,0,0
10.5,rtr-16,combined,Drop,0,0,0,0
10.5,rtr-17,combined,Drop,0,0,0,0
10.5,rtr-18,combined,Drop,0,0,0,0
10.5,rtr-19,combined,Drop,0,0,0,0
10.5,rtr-20,combined,Drop,0,0,0,0
10.5,rtr-21,combined,Drop,0,0,0,0
10.5,rtr-22,combined,Drop,0,0,0,0
10.5,rtr-23,combined,Drop,0,0,0,0
10.5,rtr-24,combined,Drop,0,0,0,0
10.5,rtr-25,combined,Drop,0,0,0,0
10.5,rtr-26,combined,Drop,0,0,0,0
10.5,rtr-27,combined,Drop,0,0,0,0
10.5,rtr-28,combined,Drop,0,0,0,0
10.5,rtr-29,combined,Drop,0,0,0,0
10.5,rtr-30,combined,Drop,0,0,0,0
10.5,rtr-31,combined,Drop,0,0,0,0
10.5,rtr-32,combined,Drop,0,0,0,0
10.5,rtr-33,combined,Drop,0,0,0,0
10.5,rtr-34,combined,Drop,0,0,0,0
10.5,rtr-35,combined,Drop,0,0,0,0
10.5,rtr-36,combined,Drop,0,0,0,0
10.5,rtr-37,combined,Drop,0,0,0,0
11,rtr-1,combined,Drop,0,0,0,0
11,rtr-2,combined,Drop,0,0,0,0
11,rtr-3,combined,Drop,0,0,0,0
11,rtr-4,combined,Drop,0,0,0,0
11,rtr-5,combined,Drop,0,0,0,0
11,rtr-6,combined,Drop,0,0,0,0
11,rtr-7,combined,Drop,0,0,0,0
11,rtr-8,combined,Drop,0,0,0,0
11,rtr-9,combined,Drop,0,0,0,0
11,rtr-10,combined,Drop,0,0,0,0
11,rtr-11,combined,Drop,0,0,0,0
11,rtr-12,combined,Drop,0,0,0,0
11,rtr-13,combined,Drop,0,0,0,0
11,rtr-14,combined,Drop,0,0,0,0
11,rtr-15,combined,Drop,0,0,0,0
11,rtr-16,combined,Drop,0,0,0,0
11,rtr-17,combined,Drop,0,0,0,0
11,rtr-18,combined,Drop,0,0,0,0
11,rtr-19,combined,Drop,0,0,0,0
11,rtr-20,combined,Drop,0,0,0,0
11,rtr-21,combined,Drop,0,0,0,0
11,rtr-22,combined,Drop,0,0,0,0
11,rtr-23,combined,Drop,0,0,0,0
11,rtr-24,combined,Drop,0,0,0,0
11,rtr-25,combined,Drop,0,0,0,0
11,rtr-26,combined,Drop,0,0,0,0
11,rtr-27,combined,Drop,0,0,0,0
11,rtr-28,combined,Drop,0,0,0,0
11,rtr-29,combined,Drop,0,0,0,0
11,rtr-30,combined,Drop,0,0,0,0
11,rtr-31,combined,Drop,0,0,0,0
11,rtr-32,combined,Drop,0,0,0,0
11,rtr-33,combined,Drop,0,0,0,0
11,rtr-34,combined,Drop,0,0,0,0
11,rtr-35,combined,Drop,0,0,0,0
11,rtr-36,combined,Drop,0,0,0,0
11,rtr-37,combined,Drop,0,0,0,0
11.5,rtr-1,combined,Drop,0,0,0,0
11.5,rtr-2,combined,Drop,0,0,0,0
11.5,rtr-3,combined,Drop,0,0,0,0
11.5,rtr-4,combined,Drop,0,0,0,0
11.5,rtr-5,combined,Drop,0,0,0,0
11.5,rtr-6,combined,Drop,0,0,0,0
11.5,rtr-7,combined,Drop,0,0,0,0
11.5,rtr-8,combined,Drop,0,0,0,0
11.5,rtr-9,combined,Drop,0,0,0,0
11.5,rtr-10,combined,Drop,0,0,0,0
11.5,rtr-11,combined,Drop,0,0,0,0
11.5,rtr-12,combined,Drop,0,0,0,0
11.5,rtr-13,combined,Drop,0,0,0,0
11.5,rtr-14,combined,Drop,0,0,0,0
11.5,rtr-15,combined,Drop,0,0,0,0
11.5,rtr-16,combined,Drop,0,0,0,0
11.5,rtr-17,combined,Drop,0,0,0,0
11.5,rtr-18,combined,Drop,0,0,0,0
11.5,rtr-19,combined,Drop,0,0,0,0
11.5,rtr-20,combined,Drop,0,0,0,0
11.5,rtr-21,combined,Drop,0,0,0,0
11.5,rtr-22,combined,Drop,0,0,0,0
11.5,rtr-23,combined,Drop,0,0,0,0
11.5,rtr-24,combined,Drop,0,0,0,0
11.5,rtr-25,combined,Drop,0,0,0,0
11.5,rtr-26,combined,Drop,0,0,0,0
11.5,rtr-27,combined,Drop,0,0,0,0
11.5,rtr-28,combined,Drop,0,0,0,0
11.5,rtr-29,combined,Drop,0,0,0,0
11.5,rtr-30,combined,Drop,0,0,0,0
11.5,rtr-31,combined,Drop,0,0,0,0
11.5,rtr-32,combined,Drop,0,0,0,0
11.5,rtr-33,combined,Drop,0,0,0,0
11.5,rtr-34,combined,Drop,0,0,0,0
11.5,rtr-35,combined,Drop,0,0,0,0
11.5,rtr-36,combined,Drop,0,0,0,0
11.5,rtr-37,combined,Drop,0,0,0,0
12,rtr-1,combined,Drop,0,0,0,0
12,rtr-2,combined,Drop,0,0,0,0
12,rtr-3,combined,Drop,0,0,0,0
12,rtr-4,combined,Drop,0,0,0,0
12,rtr-5,combined,Drop,0,0,0,0
12,rtr-6,combined,Drop,0,0,0,0
12,rtr-7,combined,Drop,0,0,0,0
12,rtr-8,combined,Drop,0,0,0,0
12,rtr-9,combined,Drop,0,0,0,0
12,rtr-10,combined,Drop,0,0,0,0
12,rtr-11,combined,Drop,0,0,0,0
12,rtr-12,combined,Drop,0,0,0,0
12,rtr-13,combined,Drop,0,0,0,0
12,rtr-14,combined,Drop,0,0,0,0
12,rtr-15,combined,Drop,0,0,0,0
12,rtr-16,combined,Drop,0,0,0,0
12,rtr-17,combined,Drop,0,0,0,0
12,rtr-18,combined,Drop,0,0,0,0
12,rtr-19,combined,Drop,0,0,0,0
12,rtr-20,combined,Drop,0,0,0,0
12,rtr-21,combined,Drop,0,0,0,0
12,rtr-22,combined,Drop,0,0,0,0
12,rtr-23,combined,Drop,0,0,0,0
12,rtr-24,combined,Drop,0,0,0,0
12,rtr-25,combined,Drop,0,0,0,0
12,rtr-26,combined,Drop,0,0,0,0
12,rtr-27,combined,Drop,0,0,0,0
12,rtr-28,combined,Drop,0,0,0,0
12,rtr-29,combined,Drop,0,0,0,0
12,rtr-30,combined,Drop,0,0,0,0
12,rtr-31,combined,Drop,0,0,0,0
12,rtr-32,combined,Drop,0,0,0,0
12,rtr-33,combined,Drop,0,0,0,0
12,rtr-34,combined,Drop,0,0,0,0
12,rtr-35,combined,Drop,0,0,0,0
12,rtr-36,combined,Drop,0,0,0,0
12,rtr-37,combined,Drop,0,0,0,0
12.5,rtr-1,combined,Drop,0,0,0,0
12.5,rtr-2,combined,Drop,0,0,0,0
12.5,rtr-3,combined,Drop,0,0,0,0
12.5,rtr-4,combined,Drop,0,0,0,0
12.5,rtr-5,combined,Drop,0,0,0,0
12.5,rtr-6,combined,Drop,0,0,0,0
12.5,rtr-7,combined,Drop,0,0,0,0
12.5,rtr-8,combined,Drop,0,0,0,0
12.5,rtr-9,combined,Drop,0,0,0,0
12.5,rtr-10,combined,Drop,0,0,0,0
12.5,rtr-11,combined,Drop,0,0,0,0
12.5,rtr-12,combined,Drop,0,0,0,0
12.5,rtr-13,combined,Drop,0,0,0,0
12.5,rtr-14,combined,Drop,0,0,0,0
12.5,rtr-15,combined,Drop,0,0,0,0
12.5,rtr-16,combined,Drop,0,0,0,0
12.5,rtr-17,combined,Drop,0,0,0,0
12.5,rtr-18,combined,Drop,0,0,0,0
12.5,rtr-19,combined,Drop,0,0,0,0
12.5,rtr-20,combined,Drop,0,0,0,0
12.5,rtr-21,combined,Drop,0,0,0,0
12.5,rtr-22,combined,Drop,0,0,0,0
12.5,rtr-23,combined,Drop,0,0,0,0
12.5,rtr-24,combined,Drop,0,0,0,0
12.5,rtr-25,combined,Drop,0,0,0,0
12.5,rtr-26,combined,Drop,0,0,0,0
12.5,rtr-27,combined,Drop,0,0,0,0
12.5,rtr-28,combined,Drop,0,0,0,0
12.5,rtr-29,combined,Drop,0,0,0,0
12.5,rtr-30,combined,Drop,0,0,0,0
12.5,rtr-31,combined,Drop,0,0,0,0
12.5,rtr-32,combined,Drop,0,0,0,0
12.5,rtr-33,combined,Drop,0,0,0,0
12.5,rtr-34,combined,Drop,0,0,0,0
12.5,rtr-35,combined,Drop,0,0,0,0
12.5,rtr-36,combined,Drop,0,0,0,0
12.5,rtr-37,combined,Drop,0,0,0,0
13,rtr-1,combined,Drop,0,0,0,0
13,rtr-2,combined,Drop,0,0,0,0
13,rtr-3,combined,Drop,0,0,0,0
13,rtr-4,combined,Drop,0,0,0,0
13,rtr-5,combined,Drop,0,0,0,0
13,rtr-6,combined,Drop,0,0,0,0
13,rtr-7,combined,Drop,0,0,0,0
13,rtr-8,combined,Drop,0,0,0,0
13,rtr-9,combined,Drop,0,0,0,0
13,rtr-10,combined,Drop,0,0,0,0
13,rtr-11,combined,Drop,0,0,0,0
13,rtr-12,combined,Drop,0,0,0,0
13,rtr-13,combined,Drop,0,0,0,0
13,rtr-14,combined,Drop,0,0,0,0
13,rtr-15,combined,Drop,0,0,0,0
13,rtr-16,combined,Drop,0,0,0,0
13,rtr-17,combined,Drop,0,0,0,0
13,rtr-18,combined,Drop,0,0,0,0
13,rtr-19,combined,Drop,0,0,0,0
13,rtr-20,combined,Drop,0,0,0,0
13,rtr-21,combined,Drop,0,0,0,0
13,rtr-22,combined,Drop,0,0,0,0
13,rtr-23,combined,Drop,0,0,0,0
13,rtr-24,combined,Drop,0,0,0,0
13,rtr-25,combined,Drop,0,0,0,0
13,rtr-26,combined,Drop,0,0,0,0
13,rtr-27,combined,Drop,0,0,0,0
13,rtr-28,combined,Drop,0,0,0,0
13,rtr-29,combined,Drop,0,0,0,0
13,rtr-30,combined,Drop,0,0,0,0
13,rtr-31,combined,Drop,0,0,0,0
13,rtr-32,combined,Drop,0,0,0,0
13,rtr-33,combined,Drop,0,0,0,0
13,rtr-34,combined,Drop,0,0,0,0
13,rtr-35,combined,Drop,0,0,0,0
13,rtr-36,combined,Drop,0,0,0,0
13,rtr-37,combined,Drop,0,0,0,0
13.5,rtr-1,combined,Drop,0,0,0,0
13.5,rtr-2,combined,Drop,0,0,0,0
13.5,rtr-3,combined,Drop,0,0,0,0
13.5,rtr-4,combined,Drop,0,0,0,0
13.5,rtr-5,combined,Drop,0,0,0,0
13.5,rtr-6,combined,Drop,0,0,0,0
13.5,rtr-7,combined,Drop,0,0,0,0
13.5,rtr-8,combined,Drop,0,0,0,0
13.5,rtr-9,combined,Drop,0,0,0,0
13.5,rtr-10,combined,Drop,0,0,0,0
13.5,rtr-11,combined,Drop,0,0,0,0
13.5,rtr-12,combined,Drop,0,0,0,0
13.5,rtr-13,combined,Drop,0,0,0,0
13.5,rtr-14,combined,Drop,0,0,0,0
13.5,rtr-15,combined,Drop,0,0,0,0
13.5,rtr-16,combined,Drop,0,0,0,0
13.5,rtr-17,combined,Drop,0,0,0,0
13.5,rtr-18,combined,Drop,0,0,0,0
13.5,rtr-19,combined,Drop,0,0,0,0
13.5,rtr-20,combined,Drop,0,0,0,0
13.5,rtr-21,combined,Drop,0,0,0,0
13.5,rtr-22,combined,Drop,0,0,0,0
13.5,rtr-23,combined,Drop,0,0,0,0
13.5,rtr-24,combined,Drop,0,0,0,0
13.5,rtr-25,combined,Drop,0,0,0,0
13.5,rtr-26,combined,Drop,0,0,0,0
13.5,rtr-27,combined,Drop,0,0,0,0
13.5,rtr-28,combined,Drop,0,0,0,0
13.5,rtr-29,combined,Drop,0,0,0,0
13.5,rtr-30,combined,Drop,0,0,0,0
13.5,rtr-31,combined,Drop,0,0,0,0
13.5,rtr-32,combined,Drop,0,0,0,0
13.5,rtr-33,combined,Drop,0,0,0,0
13.5,rtr-34,combined,Drop,0,0,0,0
13.5,rtr-35,combined,Drop,0,0,0,0
13.5,rtr-36,combined,Drop,0,0,0,0
13.5,rtr-37,combined,Drop,0,0,0,0
14,rtr-1,combined,Drop,0,0,0,0
14,rtr-2,combined,Drop,0,0,0,0
14,rtr-3,combined,Drop,0,0,0,0
14,rtr-4,combined,Drop,0,0,0,0
14,rtr-5,combined,Drop,0,0,0,0
14,rtr-6,combined,Drop,0,0,0,0
14,rtr-7,combined,Drop,0,0,0,0
14,rtr-8,combined,Drop,0,0,0,0
14,rtr-9,combined,Drop,0,0,0,0
14,rtr-10,combined,Drop,0,0,0,0
14,rtr-11,combined,Drop,0,0,0,0
14,rtr-12,combined,Drop,0,0,0,0
14,rtr-13,combined,Drop,0,0,0,0
14,rtr-14,combined,Drop,0,0,0,0
14,rtr-15,combined,Drop,0,0,0,0
14,rtr-16,combined,Drop,0,0,0,0
14,rtr-17,combined,Drop,0,0,0,0
14,rtr-18,combined,Drop,0,0,0,0
14,rtr-19,combined,Drop,0,0,0,0
14,rtr-20,combined,Drop,0,0,0,0
14,rtr-21,combined,Drop,0,0,0,0
14,rtr-22,combined,Drop,0,0,0,0
14,rtr-23,combined,Drop,0,0,0,0
14,rtr-24,combined,Drop,0,0,0,0
14,rtr-25,combined,Drop,0,0,0,0
14,rtr-26,combined,Drop,0,0,0,0
14,rtr-27,combined,Drop,0,0,0,0
14,rtr-28,combined,Drop,0,0,0,0
14,rtr-29,combined,Drop,0,0,0,0
14,rtr-30,combined,Drop,0,0,0,0
14,rtr-31,combined,Drop,0,0,0,0
14,rtr-32,combined,Drop,0,0,0,0
14,rtr-33,combined,Drop,0,0,0,0
14,rtr-34,combined,Drop,0,0,0,0
14,rtr-35,combined,Drop,0,0,0,0
14,rtr-36,combined,Drop,0,0,0,0
14,rtr-37,combined,Drop,0,0,0,0
14.5,rtr-1,combined,Drop,0,0,0,0
14.5,rtr-2,combined,Drop,0,0,0,0
14.5,rtr-3,combined,Drop,0,0,0,0
14.5,rtr-4,combined,Drop,0,0,0,0
14.5,rtr-5,combined,Drop,0,0,0,0
14.5,rtr-6,combined,Drop,0,0,0,0
14.5,rtr-7,combined,Drop,0,0,0,0
14.5,rtr-8,combined,Drop,0,0,0,0
14.5,rtr-9,combined,Drop,0,0,0,0
14.5,rtr-10,combined,Drop,0,0,0,0
14.5,rtr-11,combined,Drop,0,0,0,0
14.5,rtr-12,combined,Drop,0,0,0,0
14.5,rtr-13,combined,Drop,0,0,0,0
14.5,rtr-14,combined,Drop,0,0,0,0
14.5,rtr-15,combined,Drop,0,0,0,0
14.5,rtr-16,combined,Drop,0,0,0,0
14.5,rtr-17,combined,Drop,0,0,0,0
14.5,rtr-18,combined,Drop,0,0,0,0
14.5,rtr-19,combined,Drop,0,0,0,0
14.5,rtr-20,combined,Drop,0,0,0,0
14.5,rtr-21,combined,Drop,0,0,0,0
14.5,rtr-22,combined,Drop,0,0,0,0
14.5,rtr-23,combined,Drop,0,0,0,0
14.5,rtr-24,combined,Drop,0,0,0,0
14.5,rtr-25,combined,Drop,0,0,0,0
14.5,rtr-26,combined,Drop,0,0,0,0
14.5,rtr-27,combined,Drop,0,0,0,0
14.5,rtr-28,combined,Drop,0,0,0,0
14.5,rtr-29,combined,Drop,0,0,0,0
14.5,rtr-30,combined,Drop,0,0,0,0
14.5,rtr-31,combined,Drop,0,0,0,0
14.5,rtr-32,combined,Drop,0,0,0,0
14.5,rtr-33,combined,Drop,0,0,0,0
14.5,rtr-34,combined,Drop,0,0,0,0
14.5,rtr-35,combined,Drop,0,0,0,0
14.5,rtr-36,combined,Drop,0,0,0,0
14.5,rtr-37,combined,Drop,0,0,0,0
15,rtr-1,combined,Drop,0,0,0,0
15,rtr-2,combined,Drop,0,0,0,0
15,rtr-3,combined,Drop,0,0,0,0
15,rtr-4,combined,Drop,0,0,0,0
15,rtr-5,combined,Drop,0,0,0,0
15,rtr-6,combined,Drop,0,0,0,0
15,rtr-7,combined,Drop,0,0,0,0
15,rtr-8,combined,Drop,0,0,0,0
15,rtr-9,combined,Drop,0,0,0,0
15,rtr-10,combined,Drop,0,0,0,0
15,rtr-11,combined,Drop,0,0,0,0
15,rtr-12,combined,Drop,0,0,0,0
15,rtr-13,combined,Drop,0,0,0,0
15,rtr-14,combined,Drop,0,0,0,0
15,rtr-15,combined,Drop,0,0,0,0
15,rtr-16,combined,Drop,0,0,0,0
15,rtr-17,combined,Drop,0,0,0,0
15,rtr-18,combined,Drop,0,0,0,0
15,rtr-19,combined,Drop,0,0,0,0
15,rtr-20,combined,Drop,0,0,0,0
15,rtr-21,combined,Drop,0,0,0,0
15,rtr-22,combined,Drop,0,0,0,0
15,rtr-23,combined,Drop,0,0,0,0
15,rtr-24,combined,Drop,0,0,0,0
15,rtr-25,combined,Drop,0,0,0,0
15,rtr-26,combined,Drop,0,0,0,0
15,rtr-27,combined,Drop,0,0,0,0
15,rtr-28,combined,Drop,0,0,0,0
15,rtr-29,combined,Drop,0,0,0,0
15,rtr-30,combined,Drop,0,0,0,0
15,rtr-31,combined,Drop,0,0,0,0
15,rtr-32,combined,Drop,0,0,0,0
15,rtr-33,combined,Drop,0,0,0,0
15,rtr-34,combined,Drop,0,0,0,0
15,rtr-35,combined,Drop,0,0,0,0
15,rtr-36,combined,Drop,0,0,0,0
15,rtr-37,combined,Drop,0,0,0,0
15.5,rtr-1,combined,Drop,0,0,0,0
15.5,rtr-2,combined,Drop,0,0,0,0
15.5,rtr-3,combined,Drop,0,0,0,0
15.5,rtr-4,combined,Drop,0,0,0,0
15.5,rtr-5,combined,Drop,0,0,0,0
15.5,rtr-6,combined,Drop,0,0,0,0
15.5,rtr-7,combined,Drop,0,0,0,0
15.5,rtr-8,combined,Drop,0,0,0,0
15.5,rtr-9,combined,Drop,0,0,0,0
15.5,rtr-10,combined,Drop,0,0,0,0
15.5,rtr-11,combined,Drop,0,0,0,0
15.5,rtr-12,combined,Drop,0,0,0,0
15.5,rtr-13,combined,Drop,0,0,0,0
15.5,rtr-14,combined,Drop,0,0,0,0
15.5,rtr-15,combined,Drop,0,0,0,0
15.5,rtr-16,combined,Drop,0,0,0,0
15.5,rtr-17,combined,Drop,0,0,0,0
15.5,rtr-18,combined,Drop,0,0,0,0
15.5,rtr-19,combined,Drop,0,0,0,0
15.5,rtr-20,combined,Drop,0,0,0,0
15.5,rtr-21,combined,Drop,0,0,0,0
15.5,rtr-22,combined,Drop,0,0,0,0
15.5,rtr-23,combined,Drop,0,0,0,0
15.5,rtr-24,combined,Drop,0,0,0,0
15.5,rtr-25,combined,Drop,0,0,0,0
15.5,rtr-26,combined,Drop,0,0,0,0
15.5,rtr-27,combined,Drop,0,0,0,0
15.5,rtr-28,combined,Drop,0,0,0,0
15.5,rtr-29,combined,Drop,0,0,0,0
15.5,rtr-30,combined,Drop,0,0,0,0
15.5,rtr-31,combined,Drop,0,0,0,0
15.5,rtr-32,combined,Drop,0,0,0,0
15.5,rtr-33,combined,Drop,0,0,0,0
15.5,rtr-34,combined,Drop,0,0,0,0
15.5,rtr-35,combined,Drop,0,0,0,0
15.5,rtr-36,combined,Drop,0,0,0,0
15.5,rtr-37,combined,Drop,0,0,0,0
16,rtr-1,combined,Drop,0,0,0,0
16,rtr-2,combined,Drop,0,0,0,0
16,rtr-3,combined,Drop,0,0,0,0
16,rtr-4,combined,Drop,0,0,0,0
16,rtr-5,combined,Drop,0,0,0,0
16,rtr-6,combined,Drop,0,0,0,0
16,rtr-7,combined,Drop,0,0,0,0
16,rtr-8,combined,Drop,0,0,0,0
16,rtr-9,combined,Drop,0,0,0,0
16,rtr-10,combined,Drop,0,0,0,0
16,rtr-11,combined,Drop,0,0,0,0
16,rtr-12,combined,Drop,0,0,0,0
16,rtr-13,combined,Drop,0,0,0,0
