Time,Node,AppId,SeqNo,Type,DelayS,DelayUS,RetxCount,HopCount
0.585192,rtr-34,0,19,LastDelay,0.005192,5192,1,1
0.585192,rtr-34,0,19,FullDelay,0.495192,495192,2,1
0.588933,rtr-30,0,19,LastDelay,0.418933,418933,1,3
0.588933,rtr-30,0,19,FullDelay,0.418933,418933,1,3
0.588933,rtr-5,0,19,LastDelay,0.498933,498933,1,3
0.588933,rtr-5,0,19,FullDelay,0.498933,498933,1,3
0.588933,rtr-29,0,19,LastDelay,0.198933,198933,1,3
0.588933,rtr-29,0,19,FullDelay,0.198933,198933,1,3
0.590803,rtr-28,0,19,LastDelay,0.330803,330803,1,4
0.590803,rtr-28,0,19,FullDelay,0.330803,330803,1,4
0.590803,rtr-6,0,19,LastDelay,0.130803,130803,1,4
0.590803,rtr-6,0,19,FullDelay,0.210803,210803,3,4
0.590803,rtr-16,0,19,LastDelay,0.220803,220803,1,4
0.590803,rtr-16,0,19,FullDelay,0.310803,310803,2,4
0.590803,rtr-37,0,19,LastDelay,0.490803,490803,1,4
0.590803,rtr-37,0,19,FullDelay,0.490803,490803,1,4
0.592674,rtr-21,0,19,LastDelay,0.432674,432674,1,5
0.592674,rtr-21,0,19,FullDelay,0.432674,432674,1,5
0.592674,rtr-8,0,19,LastDelay,0.242674,242674,1,5
0.592674,rtr-8,0,19,FullDelay,0.582674,582674,2,5
0.592674,rtr-10,0,19,LastDelay,0.0326736,32673.6,1,5
0.592674,rtr-10,0,19,FullDelay,0.0326736,32673.6,1,5
0.592674,rtr-24,0,19,LastDelay,0.492674,492674,1,5
0.592674,rtr-24,0,19,FullDelay,0.492674,492674,1,5
0.594544,rtr-23,0,19,LastDelay,0.164544,164544,1,6
0.594544,rtr-23,0,19,FullDelay,0.534544,534544,4,6
0.594544,rtr-25,0,19,LastDelay,0.204544,204544,1,6
0.594544,rtr-25,0,19,FullDelay,0.394544,394544,2,6
0.596414,rtr-12,0,19,LastDelay,0.0664144,66414.4,1,7
0.596414,rtr-12,0,19,FullDelay,0.476414,476414,2,7
0.596414,rtr-19,0,19,LastDelay,0.0764144,76414.4,1,7
0.596414,rtr-19,0,19,FullDelay,0.0764144,76414.4,1,7
0.61,rtr-2,0,19,LastDelay,0,0,1,6
0.61,rtr-2,0,19,FullDelay,0,0,1,6
0.63,rtr-23,0,19,LastDelay,0,0,1,6
0.63,rtr-23,0,19,FullDelay,0,0,1,6
0.71,rtr-15,0,19,LastDelay,0,0,1,4
0.71,rtr-15,0,19,FullDelay,0,0,1,4
0.72,rtr-24,0,19,LastDelay,0,0,1,5
0.72,rtr-24,0,19,FullDelay,0,0,1,5
0.73,rtr-3,0,19,LastDelay,0,0,1,2
0.73,rtr-3,0,19,FullDelay,0,0,1,2
0.73,rtr-4,0,19,LastDelay,0,0,1,4
0.73,rtr-4,0,19,FullDelay,0,0,1,4
0.8,rtr-1,0,19,LastDelay,0,0,1,3
0.8,rtr-1,0,19,FullDelay,0,0,1,3
0.8,rtr-8,0,19,LastDelay,0,0,1,5
0.8,rtr-8,0,19,FullDelay,0,0,1,5
0.81,rtr-22,0,19,LastDelay,0,0,1,5
0.81,rtr-22,0,19,FullDelay,0,0,1,5
0.81,rtr-25,0,19,LastDelay,0,0,1,6
0.81,rtr-25,0,19,FullDelay,0,0,1,6
0.83,rtr-31,0,19,LastDelay,0,0,1,5
0.83,rtr-31,0,19,FullDelay,0,0,1,5
0.84,rtr-37,0,19,LastDelay,0,0,1,4
0.84,rtr-37,0,19,FullDelay,0,0,1,4
0.87,rtr-24,0,19,LastDelay,0,0,1,5
0.87,rtr-24,0,19,FullDelay,0,0,1,5
0.97887,rtr-13,0,19,LastDelay,0.0088704,8870.4,1,7
0.97887,rtr-13,0,19,FullDelay,0.0088704,8870.4,1,7
1.02,rtr-6,0,19,LastDelay,0,0,1,4
1.02,rtr-6,0,19,FullDelay,0,0,1,4
1.09,rtr-16,0,19,LastDelay,0,0,1,4
1.09,rtr-16,0,19,FullDelay,0,0,1,4
1.09,rtr-28,0,19,LastDelay,0,0,1,4
1.09,rtr-28,0,19,FullDelay,0,0,1,4
1.11,rtr-4,0,19,LastDelay,0,0,1,4
1.11,rtr-4,0,19,FullDelay,0,0,1,4
1.11,rtr-21,0,19,LastDelay,0,0,1,5
1.11,rtr-21,0,19,FullDelay,0,0,1,5
1.1296,rtr-34,0,40,LastDelay,0.0596,59600,1,1
1.1296,rtr-34,0,40,FullDelay,0.1096,109600,2,1
1.13334,rtr-1,0,40,LastDelay,0.0833408,83340.8,1,3
1.13334,rtr-1,0,40,FullDelay,0.563341,563341,3,3
1.13334,rtr-29,0,40,LastDelay,0.373341,373341,1,3
1.13334,rtr-29,0,40,FullDelay,1.07334,1.07334e+06,4,3
1.13521,rtr-2,0,40,LastDelay,0.0152112,15211.2,1,4
1.13521,rtr-2,0,40,FullDelay,0.0652112,65211.2,2,4
1.13521,rtr-4,0,40,LastDelay,0.175211,175211,1,4
1.13521,rtr-4,0,40,FullDelay,0.955211,955211,2,4
1.13521,rtr-6,0,40,LastDelay,0.305211,305211,1,4
1.13521,rtr-6,0,40,FullDelay,0.575211,575211,2,4
1.13521,rtr-9,0,40,LastDelay,0.305211,305211,1,4
1.13521,rtr-9,0,40,FullDelay,0.305211,305211,1,4
1.13528,rtr-16,0,40,LastDelay,0.505278,505278,1,4
1.13528,rtr-16,0,40,FullDelay,0.505278,505278,1,4
1.13708,rtr-8,0,40,LastDelay,0.0570816,57081.6,1,5
1.13708,rtr-8,0,40,FullDelay,0.707082,707082,4,5
1.13708,rtr-22,0,40,LastDelay,0.0770816,77081.6,1,5
1.13708,rtr-22,0,40,FullDelay,1.10708,1.10708e+06,3,5
1.13708,rtr-21,0,40,LastDelay,0.127082,127082,1,5
1.13708,rtr-21,0,40,FullDelay,0.127082,127082,1,5
1.13708,rtr-10,0,40,LastDelay,0.227082,227082,1,5
1.13708,rtr-10,0,40,FullDelay,0.227082,227082,1,5
1.13708,rtr-14,0,40,LastDelay,1.05708,1.05708e+06,1,5
1.13708,rtr-14,0,40,FullDelay,1.05708,1.05708e+06,1,5
1.13708,rtr-26,0,40,LastDelay,0.437082,437082,1,5
1.13708,rtr-26,0,40,FullDelay,0.437082,437082,1,5
1.14082,rtr-20,0,40,LastDelay,0.0408224,40822.4,1,7
1.14082,rtr-20,0,40,FullDelay,0.240822,240822,3,7
1.14082,rtr-18,0,40,LastDelay,0.850822,850822,1,7
1.14082,rtr-18,0,40,FullDelay,0.850822,850822,1,7
1.14082,rtr-13,0,40,LastDelay,0.940822,940822,1,7
1.14082,rtr-13,0,40,FullDelay,0.940822,940822,1,7
1.14269,rtr-25,0,40,LastDelay,0.482693,482693,1,8
1.14269,rtr-25,0,40,FullDelay,0.482693,482693,1,8
1.14456,rtr-19,0,40,LastDelay,0.354563,354563,1,9
1.14456,rtr-19,0,40,FullDelay,0.924563,924563,3,9
1.16,rtr-30,0,40,LastDelay,0,0,1,3
1.16,rtr-30,0,40,FullDelay,0,0,1,3
1.19,rtr-20,0,19,LastDelay,0,0,1,6
1.19,rtr-20,0,19,FullDelay,0,0,1,6
1.22296,rtr-12,0,40,LastDelay,0.0029568,2956.8,1,8
1.22296,rtr-12,0,40,FullDelay,0.0029568,2956.8,1,8
1.2596,rtr-34,0,6,LastDelay,0.3896,389600,1,1
1.2596,rtr-34,0,6,FullDelay,0.9496,949600,5,1
1.26,rtr-1,0,19,LastDelay,0,0,1,3
1.26,rtr-1,0,19,FullDelay,0,0,1,3
1.26,rtr-26,0,19,LastDelay,0,0,1,5
1.26,rtr-26,0,19,FullDelay,0,0,1,5
1.26147,rtr-3,0,6,LastDelay,0.46147,461470,1,2
1.26147,rtr-3,0,6,FullDelay,1.23147,1.23147e+06,8,2
1.26147,rtr-33,0,6,LastDelay,0.0314704,31470.4,1,2
1.26147,rtr-33,0,6,FullDelay,1.09147,1.09147e+06,3,2
1.26334,rtr-1,0,6,LastDelay,0.363341,363341,1,3
1.26334,rtr-1,0,6,FullDelay,1.03334,1.03334e+06,2,3
1.26334,rtr-30,0,6,LastDelay,0.543341,543341,1,3
1.26334,rtr-30,0,6,FullDelay,1.21334,1.21334e+06,3,3
1.26334,rtr-5,0,6,LastDelay,0.0933408,93340.8,1,3
1.26334,rtr-5,0,6,FullDelay,0.883341,883341,6,3
1.26334,rtr-36,0,6,LastDelay,0.263341,263341,1,3
1.26334,rtr-36,0,6,FullDelay,1.26334,1.26334e+06,2,3
1.26334,rtr-29,0,6,LastDelay,0.233341,233341,1,3
1.26334,rtr-29,0,6,FullDelay,1.09334,1.09334e+06,4,3
1.26521,rtr-2,0,6,LastDelay,0.565211,565211,1,4
1.26521,rtr-2,0,6,FullDelay,1.15521,1.15521e+06,3,4
1.26521,rtr-32,0,6,LastDelay,0.765211,765211,1,4
1.26521,rtr-32,0,6,FullDelay,1.06521,1.06521e+06,3,4
1.26521,rtr-4,0,6,LastDelay,0.0652112,65211.2,1,4
1.26521,rtr-4,0,6,FullDelay,1.25521,1.25521e+06,4,4
1.26521,rtr-6,0,6,LastDelay,0.165211,165211,1,4
1.26521,rtr-6,0,6,FullDelay,0.935211,935211,3,4
1.26521,rtr-7,0,6,LastDelay,0.365211,365211,1,4
1.26521,rtr-7,0,6,FullDelay,1.13521,1.13521e+06,4,4
1.26521,rtr-9,0,6,LastDelay,0.175211,175211,1,4
1.26521,rtr-9,0,6,FullDelay,0.505211,505211,3,4
1.26521,rtr-15,0,6,LastDelay,0.0152112,15211.2,1,4
1.26521,rtr-15,0,6,FullDelay,1.02521,1.02521e+06,6,4
1.26521,rtr-16,0,6,LastDelay,0.115211,115211,1,4
1.26521,rtr-16,0,6,FullDelay,1.21521,1.21521e+06,3,4
1.26521,rtr-37,0,6,LastDelay,0.385211,385211,1,4
1.26521,rtr-37,0,6,FullDelay,0.965211,965211,3,4
1.26708,rtr-31,0,6,LastDelay,0.367082,367082,1,5
1.26708,rtr-31,0,6,FullDelay,1.16708,1.16708e+06,3,5
1.26708,rtr-21,0,6,LastDelay,0.617082,617082,1,5
1.26708,rtr-21,0,6,FullDelay,0.997082,997082,3,5
1.26708,rtr-8,0,6,LastDelay,0.367082,367082,1,5
1.26708,rtr-8,0,6,FullDelay,1.18708,1.18708e+06,3,5
1.26708,rtr-10,0,6,LastDelay,0.127082,127082,1,5
1.26708,rtr-10,0,6,FullDelay,0.127082,127082,1,5
1.26708,rtr-24,0,6,LastDelay,1.11708,1.11708e+06,1,5
1.26708,rtr-24,0,6,FullDelay,1.20708,1.20708e+06,2,5
1.26708,rtr-14,0,6,LastDelay,0.537082,537082,1,5
1.26708,rtr-14,0,6,FullDelay,0.987082,987082,2,5
1.26708,rtr-26,0,6,LastDelay,0.0670816,67081.6,1,5
1.26708,rtr-26,0,6,FullDelay,0.917082,917082,6,5
1.26895,rtr-23,0,6,LastDelay,0.018952,18952,1,6
1.26895,rtr-23,0,6,FullDelay,0.958952,958952,6,6
1.26895,rtr-17,0,6,LastDelay,0.248952,248952,1,6
1.26895,rtr-17,0,6,FullDelay,1.20895,1.20895e+06,2,6
1.26895,rtr-20,0,6,LastDelay,0.018952,18952,1,6
1.26895,rtr-20,0,6,FullDelay,0.918952,918952,3,6
1.26895,rtr-11,0,6,LastDelay,0.218952,218952,1,6
1.26895,rtr-11,0,6,FullDelay,1.19895,1.19895e+06,7,6
1.27,rtr-36,0,6,LastDelay,0,0,1,3
1.27,rtr-36,0,6,FullDelay,0,0,1,3
1.27082,rtr-12,0,6,LastDelay,0.480822,480822,1,7
1.27082,rtr-12,0,6,FullDelay,1.18082,1.18082e+06,6,7
1.27082,rtr-18,0,6,LastDelay,0.110822,110822,1,7
1.27082,rtr-18,0,6,FullDelay,0.530822,530822,2,7
1.27082,rtr-13,0,6,LastDelay,0.220822,220822,1,7
1.27082,rtr-13,0,6,FullDelay,0.930822,930822,3,7
1.27082,rtr-19,0,6,LastDelay,0.0708224,70822.4,1,7
1.27082,rtr-19,0,6,FullDelay,1.26082,1.26082e+06,3,7
1.27296,rtr-23,0,40,LastDelay,0.0029568,2956.8,1,6
1.27296,rtr-23,0,40,FullDelay,0.0029568,2956.8,1,6
1.3,rtr-17,0,6,LastDelay,0,0,1,6
1.3,rtr-17,0,6,FullDelay,0,0,1,6
1.31,rtr-3,0,6,LastDelay,0,0,1,2
1.31,rtr-3,0,6,FullDelay,0,0,1,2
1.31,rtr-5,0,6,LastDelay,0,0,1,3
1.31,rtr-5,0,6,FullDelay,0,0,1,3
1.31,rtr-19,0,40,LastDelay,0,0,1,9
1.31,rtr-19,0,40,FullDelay,0,0,1,9
1.31,rtr-37,0,6,LastDelay,0,0,1,4
1.31,rtr-37,0,6,FullDelay,0,0,1,4
1.32,rtr-22,0,6,LastDelay,0,0,1,5
1.32,rtr-22,0,6,FullDelay,0,0,1,5
1.32,rtr-37,0,6,LastDelay,0,0,1,4
1.32,rtr-37,0,6,FullDelay,0,0,1,4
1.33,rtr-34,0,40,LastDelay,0,0,1,1
1.33,rtr-34,0,40,FullDelay,0,0,1,1
1.33,rtr-37,0,19,LastDelay,0,0,1,4
1.33,rtr-37,0,19,FullDelay,0,0,1,4
1.37,rtr-5,0,6,LastDelay,0,0,1,3
1.37,rtr-5,0,6,FullDelay,0,0,1,3
1.38,rtr-25,0,6,LastDelay,0,0,1,6
1.38,rtr-25,0,6,FullDelay,0,0,1,6
1.39,rtr-30,0,19,LastDelay,0,0,1,3
1.39,rtr-30,0,19,FullDelay,0,0,1,3
1.42,rtr-29,0,19,LastDelay,0,0,1,3
1.42,rtr-29,0,19,FullDelay,0,0,1,3
1.43,rtr-13,0,6,LastDelay,0,0,1,7
1.43,rtr-13,0,6,FullDelay,0,0,1,7
1.44,rtr-18,0,6,LastDelay,0,0,1,7
1.44,rtr-18,0,6,FullDelay,0,0,1,7
1.44,rtr-28,0,6,LastDelay,0,0,1,4
1.44,rtr-28,0,6,FullDelay,0,0,1,4
1.45,rtr-37,0,6,LastDelay,0,0,1,4
1.45,rtr-37,0,6,FullDelay,0,0,1,4
1.46,rtr-14,0,40,LastDelay,0,0,1,5
1.46,rtr-14,0,40,FullDelay,0,0,1,5
1.46,rtr-33,0,40,LastDelay,0,0,1,2
1.46,rtr-33,0,40,FullDelay,0,0,1,2
1.51,rtr-21,0,6,LastDelay,0,0,1,5
1.51,rtr-21,0,6,FullDelay,0,0,1,5
1.53,rtr-15,0,19,LastDelay,0,0,1,4
1.53,rtr-15,0,19,FullDelay,0,0,1,4
1.53,rtr-24,0,6,LastDelay,0,0,1,5
1.53,rtr-24,0,6,FullDelay,0,0,1,5
1.56851,rtr-34,0,8,LastDelay,0.158514,158514,1,1
1.56851,rtr-34,0,8,FullDelay,1.23851,1.23851e+06,5,1
1.57038,rtr-3,0,8,LastDelay,0.160384,160384,1,2
1.57038,rtr-3,0,8,FullDelay,1.03038,1.03038e+06,4,2
1.57038,rtr-33,0,8,LastDelay,0.010384,10384,1,2
1.57038,rtr-33,0,8,FullDelay,0.850384,850384,3,2
1.57225,rtr-1,0,8,LastDelay,0.212254,212254,1,3
1.57225,rtr-1,0,8,FullDelay,1.44225,1.44225e+06,4,3
1.57225,rtr-30,0,8,LastDelay,0.202254,202254,1,3
1.57225,rtr-30,0,8,FullDelay,1.32225,1.32225e+06,4,3
1.57225,rtr-5,0,8,LastDelay,0.382254,382254,1,3
1.57225,rtr-5,0,8,FullDelay,1.41225,1.41225e+06,4,3
1.57225,rtr-36,0,8,LastDelay,0.212254,212254,1,3
1.57225,rtr-36,0,8,FullDelay,1.23225,1.23225e+06,5,3
1.57225,rtr-29,0,8,LastDelay,0.0922544,92254.4,1,3
1.57225,rtr-29,0,8,FullDelay,1.39225,1.39225e+06,3,3
1.57412,rtr-2,0,8,LastDelay,0.274125,274125,1,4
1.57412,rtr-2,0,8,FullDelay,0.274125,274125,1,4
1.57412,rtr-32,0,8,LastDelay,0.164125,164125,1,4
1.57412,rtr-32,0,8,FullDelay,0.894125,894125,5,4
1.57412,rtr-28,0,8,LastDelay,0.104125,104125,1,4
1.57412,rtr-28,0,8,FullDelay,1.34412,1.34412e+06,6,4
1.57412,rtr-4,0,8,LastDelay,0.354125,354125,1,4
1.57412,rtr-4,0,8,FullDelay,1.52412,1.52412e+06,4,4
1.57412,rtr-6,0,8,LastDelay,0.0541248,54124.8,1,4
1.57412,rtr-6,0,8,FullDelay,0.0541248,54124.8,1,4
1.57412,rtr-7,0,8,LastDelay,0.204125,204125,1,4
1.57412,rtr-7,0,8,FullDelay,0.984125,984125,4,4
1.57412,rtr-9,0,8,LastDelay,0.0941248,94124.8,1,4
1.57412,rtr-9,0,8,FullDelay,0.274125,274125,2,4
1.57412,rtr-15,0,8,LastDelay,0.754125,754125,1,4
1.57412,rtr-15,0,8,FullDelay,1.46412,1.46412e+06,6,4
1.57412,rtr-16,0,8,LastDelay,0.404125,404125,1,4
1.57412,rtr-16,0,8,FullDelay,1.56412,1.56412e+06,4,4
1.57412,rtr-37,0,8,LastDelay,0.164125,164125,1,4
1.57412,rtr-37,0,8,FullDelay,0.994125,994125,4,4
1.57519,rtr-34,0,31,LastDelay,0.005192,5192,1,1
1.57519,rtr-34,0,31,FullDelay,1.08519,1.08519e+06,2,1
1.576,rtr-31,0,8,LastDelay,0.115995,115995,1,5
1.576,rtr-31,0,8,FullDelay,1.166,1.166e+06,4,5
1.576,rtr-8,0,8,LastDelay,0.655995,655995,1,5
1.576,rtr-8,0,8,FullDelay,1.416,1.416e+06,2,5
1.576,rtr-22,0,8,LastDelay,0.265995,265995,1,5
1.576,rtr-22,0,8,FullDelay,0.265995,265995,1,5
1.576,rtr-21,0,8,LastDelay,0.255995,255995,1,5
1.576,rtr-21,0,8,FullDelay,0.255995,255995,1,5
1.576,rtr-10,0,8,LastDelay,0.365995,365995,1,5
1.576,rtr-10,0,8,FullDelay,1.226,1.226e+06,3,5
1.576,rtr-24,0,8,LastDelay,0.00599519,5995.19,1,5
1.576,rtr-24,0,8,FullDelay,1.246,1.246e+06,6,5
1.576,rtr-14,0,8,LastDelay,0.385995,385995,1,5
1.576,rtr-14,0,8,FullDelay,1.416,1.416e+06,4,5
1.57787,rtr-17,0,8,LastDelay,0.167866,167866,1,6
1.57787,rtr-17,0,8,FullDelay,1.04787,1.04787e+06,4,6
1.57787,rtr-20,0,8,LastDelay,0.317866,317866,1,6
1.57787,rtr-20,0,8,FullDelay,0.917866,917866,2,6
1.57787,rtr-11,0,8,LastDelay,1.08787,1.08787e+06,1,6
1.57787,rtr-11,0,8,FullDelay,1.08787,1.08787e+06,1,6
1.57787,rtr-25,0,8,LastDelay,0.127866,127866,1,6
1.57787,rtr-25,0,8,FullDelay,1.52787,1.52787e+06,6,6
1.57893,rtr-5,0,31,LastDelay,1.49893,1.49893e+06,1,3
1.57893,rtr-5,0,31,FullDelay,1.49893,1.49893e+06,1,3
1.57893,rtr-36,0,31,LastDelay,0.0989328,98932.8,1,3
1.57893,rtr-36,0,31,FullDelay,0.728933,728933,2,3
1.57974,rtr-12,0,8,LastDelay,0.279736,279736,1,7
1.57974,rtr-12,0,8,FullDelay,1.46974,1.46974e+06,3,7
1.57974,rtr-18,0,8,LastDelay,0.619736,619736,1,7
1.57974,rtr-18,0,8,FullDelay,1.54974,1.54974e+06,3,7
1.57974,rtr-13,0,8,LastDelay,0.069736,69736,1,7
1.57974,rtr-13,0,8,FullDelay,1.22974,1.22974e+06,4,7
1.57974,rtr-19,0,8,LastDelay,0.169736,169736,1,7
1.57974,rtr-19,0,8,FullDelay,1.55974,1.55974e+06,4,7
1.58,rtr-2,0,6,LastDelay,0,0,1,4
1.58,rtr-2,0,6,FullDelay,0,0,1,4
1.58,rtr-25,0,6,LastDelay,0,0,1,6
1.58,rtr-25,0,6,FullDelay,0,0,1,6
1.5808,rtr-4,0,31,LastDelay,0.240803,240803,1,4
1.5808,rtr-4,0,31,FullDelay,1.0308,1.0308e+06,3,4
1.5808,rtr-6,0,31,LastDelay,0.320803,320803,1,4
1.5808,rtr-6,0,31,FullDelay,0.970803,970803,2,4
1.5808,rtr-7,0,31,LastDelay,0.670803,670803,1,4
1.5808,rtr-7,0,31,FullDelay,0.670803,670803,1,4
1.5808,rtr-9,0,31,LastDelay,0.880803,880803,1,4
1.5808,rtr-9,0,31,FullDelay,0.880803,880803,1,4
1.5808,rtr-15,0,31,LastDelay,0.660803,660803,1,4
1.5808,rtr-15,0,31,FullDelay,1.5308,1.5308e+06,2,4
1.5808,rtr-16,0,31,LastDelay,0.240803,240803,1,4
1.5808,rtr-16,0,31,FullDelay,1.3808,1.3808e+06,4,4
1.5808,rtr-37,0,31,LastDelay,0.590803,590803,1,4
1.5808,rtr-37,0,31,FullDelay,1.4908,1.4908e+06,3,4
1.58267,rtr-31,0,31,LastDelay,0.142674,142674,1,5
1.58267,rtr-31,0,31,FullDelay,1.54267,1.54267e+06,3,5
1.58267,rtr-22,0,31,LastDelay,0.0526736,52673.6,1,5
1.58267,rtr-22,0,31,FullDelay,1.50267,1.50267e+06,5,5
1.58267,rtr-8,0,31,LastDelay,0.872674,872674,1,5
1.58267,rtr-8,0,31,FullDelay,0.872674,872674,1,5
1.58267,rtr-24,0,31,LastDelay,0.422674,422674,1,5
1.58267,rtr-24,0,31,FullDelay,1.32267,1.32267e+06,5,5
1.58271,rtr-14,0,31,LastDelay,0.0427056,42705.6,1,5
1.58271,rtr-14,0,31,FullDelay,0.692706,692706,2,5
1.58454,rtr-23,0,31,LastDelay,0.454544,454544,1,6
1.58454,rtr-23,0,31,FullDelay,0.454544,454544,1,6
1.58454,rtr-17,0,31,LastDelay,0.014544,14544,1,6
1.58454,rtr-17,0,31,FullDelay,1.45454,1.45454e+06,3,6
1.58454,rtr-20,0,31,LastDelay,0.174544,174544,1,6
1.58454,rtr-20,0,31,FullDelay,1.53454,1.53454e+06,4,6
1.58458,rtr-11,0,31,LastDelay,0.714576,714576,1,6
1.58458,rtr-11,0,31,FullDelay,0.784576,784576,2,6
1.58458,rtr-25,0,31,LastDelay,0.084576,84576,1,6
1.58458,rtr-25,0,31,FullDelay,0.874576,874576,2,6
1.58641,rtr-12,0,31,LastDelay,0.0964144,96414.4,1,7
1.58641,rtr-12,0,31,FullDelay,1.12641,1.12641e+06,2,7
1.58645,rtr-13,0,31,LastDelay,0.366446,366446,1,7
1.58645,rtr-13,0,31,FullDelay,1.39645,1.39645e+06,2,7
1.58645,rtr-19,0,31,LastDelay,0.0564464,56446.4,1,7
1.58645,rtr-19,0,31,FullDelay,1.31645,1.31645e+06,3,7
1.59,rtr-14,0,19,LastDelay,0,0,1,5
1.59,rtr-14,0,19,FullDelay,0,0,1,5
1.59,rtr-32,0,6,LastDelay,0,0,1,4
1.59,rtr-32,0,6,FullDelay,0,0,1,4
1.59296,rtr-18,0,31,LastDelay,0.0029568,2956.8,1,7
1.59296,rtr-18,0,31,FullDelay,0.0029568,2956.8,1,7
1.6,rtr-11,0,6,LastDelay,0,0,1,6
1.6,rtr-11,0,6,FullDelay,0,0,1,6
1.6,rtr-26,0,6,LastDelay,0,0,1,5
1.6,rtr-26,0,6,FullDelay,0,0,1,5
1.63,rtr-28,0,6,LastDelay,0,0,1,4
1.63,rtr-28,0,6,FullDelay,0,0,1,4
1.64,rtr-1,0,6,LastDelay,0,0,1,3
1.64,rtr-1,0,6,FullDelay,0,0,1,3
1.64,rtr-5,0,6,LastDelay,0,0,1,3
1.64,rtr-5,0,6,FullDelay,0,0,1,3
1.64,rtr-11,0,8,LastDelay,0,0,1,6
1.64,rtr-11,0,8,FullDelay,0,0,1,6
1.64,rtr-31,0,8,LastDelay,0,0,1,5
1.64,rtr-31,0,8,FullDelay,0,0,1,5
1.65,rtr-8,0,6,LastDelay,0,0,1,5
1.65,rtr-8,0,6,FullDelay,0,0,1,5
1.67,rtr-4,0,8,LastDelay,0,0,1,4
1.67,rtr-4,0,8,FullDelay,0,0,1,4
1.67,rtr-10,0,8,LastDelay,0,0,1,5
1.67,rtr-10,0,8,FullDelay,0,0,1,5
1.69,rtr-9,0,8,LastDelay,0,0,1,4
1.69,rtr-9,0,8,FullDelay,0,0,1,4
1.71,rtr-11,0,31,LastDelay,0,0,1,6
1.71,rtr-11,0,31,FullDelay,0,0,1,6
1.71,rtr-18,0,40,LastDelay,0,0,1,7
1.71,rtr-18,0,40,FullDelay,0,0,1,7
1.73,rtr-20,0,19,LastDelay,0,0,1,6
1.73,rtr-20,0,19,FullDelay,0,0,1,6
1.74192,rtr-34,0,10,LastDelay,0.311922,311922,1,1
1.74192,rtr-34,0,10,FullDelay,1.40192,1.40192e+06,5,1
1.74379,rtr-3,0,10,LastDelay,0.313792,313792,1,2
1.74379,rtr-3,0,10,FullDelay,1.08379,1.08379e+06,2,2
1.74379,rtr-33,0,10,LastDelay,0.163792,163792,1,2
1.74379,rtr-33,0,10,FullDelay,1.72379,1.72379e+06,4,2
1.74566,rtr-1,0,10,LastDelay,0.0256624,25662.4,1,3
1.74566,rtr-1,0,10,FullDelay,1.73566,1.73566e+06,5,3
1.74566,rtr-30,0,10,LastDelay,0.305662,305662,1,3
1.74566,rtr-30,0,10,FullDelay,1.70566,1.70566e+06,4,3
1.74566,rtr-5,0,10,LastDelay,1.13566,1.13566e+06,1,3
1.74566,rtr-5,0,10,FullDelay,1.37566,1.37566e+06,4,3
1.74566,rtr-36,0,10,LastDelay,0.375662,375662,1,3
1.74566,rtr-36,0,10,FullDelay,1.67566,1.67566e+06,9,3
1.74566,rtr-29,0,10,LastDelay,0.345662,345662,1,3
1.74566,rtr-29,0,10,FullDelay,1.69566,1.69566e+06,5,3
1.74753,rtr-32,0,10,LastDelay,0.0775328,77532.8,1,4
1.74753,rtr-32,0,10,FullDelay,1.09753,1.09753e+06,4,4
1.74753,rtr-28,0,10,LastDelay,0.267533,267533,1,4
1.74753,rtr-28,0,10,FullDelay,1.70753,1.70753e+06,4,4
1.74753,rtr-4,0,10,LastDelay,0.517533,517533,1,4
1.74753,rtr-4,0,10,FullDelay,1.64753,1.64753e+06,3,4
1.74753,rtr-6,0,10,LastDelay,0.0775328,77532.8,1,4
1.74753,rtr-6,0,10,FullDelay,1.60753,1.60753e+06,6,4
1.74753,rtr-7,0,10,LastDelay,0.147533,147533,1,4
1.74753,rtr-7,0,10,FullDelay,0.287533,287533,2,4
1.74753,rtr-9,0,10,LastDelay,0.107533,107533,1,4
1.74753,rtr-9,0,10,FullDelay,1.31753,1.31753e+06,4,4
1.74753,rtr-15,0,10,LastDelay,0.127533,127533,1,4
1.74753,rtr-15,0,10,FullDelay,1.56753,1.56753e+06,5,4
1.74753,rtr-16,0,10,LastDelay,0.0175328,17532.8,1,4
1.74753,rtr-16,0,10,FullDelay,1.29753,1.29753e+06,4,4
1.74753,rtr-37,0,10,LastDelay,0.137533,137533,1,4
1.74753,rtr-37,0,10,FullDelay,1.71753,1.71753e+06,7,4
1.7494,rtr-31,0,10,LastDelay,0.0294032,29403.2,1,5
1.7494,rtr-31,0,10,FullDelay,1.6894,1.6894e+06,5,5
1.7494,rtr-8,0,10,LastDelay,0.329403,329403,1,5
1.7494,rtr-8,0,10,FullDelay,1.4694,1.4694e+06,5,5
1.7494,rtr-21,0,10,LastDelay,0.129403,129403,1,5
1.7494,rtr-21,0,10,FullDelay,1.4894,1.4894e+06,3,5
1.7494,rtr-10,0,10,LastDelay,0.139403,139403,1,5
1.7494,rtr-10,0,10,FullDelay,1.7494,1.7494e+06,5,5
1.7494,rtr-24,0,10,LastDelay,0.369403,369403,1,5
1.7494,rtr-24,0,10,FullDelay,1.7094,1.7094e+06,5,5
1.7494,rtr-14,0,10,LastDelay,0.189403,189403,1,5
1.7494,rtr-14,0,10,FullDelay,1.4894,1.4894e+06,5,5
